feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
0.34295439008443485,0.4260506047830708,0.8627685761122112,0.45132751791433934,0.18750416048626872,0.7989880905767028,0.8022294059004161,0.6621638052818444,0.551442522518791,0.847533621365679,3.020966356148767
0.10133741311288613,0.4912396344918044,0.5197024116013357,0.09853451891031884,0.9796795459955877,0.8260885934713756,0.4020574469165068,0.12940234100259795,0.6994993428049072,0.062134513521464374,1.4643876217732965
0.49114406300301305,0.1441271678330477,0.8441257067603816,0.9344084259717638,0.5538764486986129,0.08685157965562629,0.00443353985983308,0.5759284083548253,0.8813720466917989,0.5325482281274015,2.250850062755775
0.7916748317277013,0.8685425402813552,0.03730804439214985,0.34124710872877584,0.6061460691110773,0.9555334066753467,0.6184023573496196,0.38395386736582693,0.1945676851804804,0.15637298706123826,2.9394919249523492
0.5896997475750129,0.2992284828853642,0.9408035443597256,0.012146341158958296,0.6861895066013599,0.25217653753268654,0.10627966834302871,0.9001317974072123,0.415358724817678,0.8508579599006698,2.5231678595008735
0.10049641813977883,0.0036144752791597012,0.12512650368777145,0.38750659239400076,0.7996877058752923,0.29502176390020485,0.902445281465292,0.22663120710077733,0.05109387866994308,0.5984908349716753,1.777982555368153
0.6825870602381763,0.9900951386469332,0.6721751979954601,0.6515345956018329,0.5337030532247269,0.3288478419808777,0.3244316019113337,0.23277303701728302,0.945031693851159,0.9052741658850169,2.971370678935958
0.7642624265061285,0.7733808000327527,0.481389682481717,0.8395393393472517,0.6531112238633108,0.7031343321981395,0.3100367592962371,0.9487495715469201,0.26400995888274814,0.06260625526707075,3.4742888807280017
0.9838417549170047,0.33297255023269057,0.5731034436261353,0.4337067060796066,7.138539361484231e-05,0.08658316036009983,0.6311942767418994,0.3315852628429308,0.3217736601099306,0.08905139094431835,2.7863439947394566
0.03623497760122685,0.7563823103145352,0.2617098056458952,0.12243909774007511,0.23529334389146617,0.11319585046148695,0.786864207427219,0.4111238599462086,0.26724789258778214,0.40183053941595537,1.7988105039709918
0.8325160577791708,0.43272044103207863,0.869323010319147,0.967630862614579,0.6221022358548524,0.45086901296654935,0.4659765739137448,0.1520699901491288,0.9096845673066363,0.9807889298910867,3.2316741522295374
0.47214960962454955,0.3479391210921293,0.47332447595413074,0.44155066995323233,0.661710305142763,0.45571234538336125,0.16404144741393734,0.07866105080647257,0.8889243954479445,0.3923914872617881,1.8815646081369615
0.9496113443206577,0.33555547403377006,0.5973491938316542,0.07227734396195662,0.09344703328458237,0.9230355308314494,0.06401422150917024,0.5654407518232077,0.6988695041997411,0.24227518964555028,2.838694544738653
0.5984323102145187,0.36225224047949334,0.6854262256575452,0.05197115434811228,0.21369353239876843,0.2248929809399055,0.3910864113705119,0.26559450761758185,0.11204437167816406,0.6474883373463765,2.075199812042449
0.7487081547081841,0.17420122868084253,0.5806160228026945,0.8837833399812248,0.02152665969664569,0.29200187569376523,0.19760617053107088,0.8247129321569725,0.8113555054103718,0.024826376851994514,2.836238249910486
0.09163768606483536,0.2588057990441447,0.4553341596401569,0.176732785940509,0.19523373749799933,0.6026088026983512,0.18851518342971518,0.3175210129038988,0.1918645104659259,0.2428462332086655,1.0869854445858251
0.03763016631710381,0.6152511801512562,0.12103146014032173,0.581827098853332,0.3657576004208416,0.032259113713849374,0.5116246140540063,0.2480045591803487,0.4118111230752657,0.8052017691693422,1.900718174655886
0.6457633502182227,0.009904805189481114,0.5199819117926427,0.37885571567284726,0.6420905782923837,0.24044134823393115,0.24075600650247408,0.7774786123808914,0.05567143848892464,0.1951752004934426,2.554398086065428
0.8488640976744928,0.271615278896552,0.2707396134019754,0.7774979735956357,0.9735207286412886,0.6309334854480041,0.45924637321892403,0.7994682981541643,0.7165344379261352,0.3915824485081191,3.3821207314508372
0.07954616086968724,0.6476097342547856,0.7743629421432902,0.5043977710794121,0.9421187486471417,0.6381281365567968,0.33104464179108717,0.4325646166962309,0.4963474002231334,0.6817470021161385,2.0829053012992675
0.7304381367990322,0.7379850603809865,0.7528294516727283,0.5538133427136077,0.11356227360596882,0.4859987306771878,0.46298043081834794,0.9919857895835102,0.11089733427493165,0.2660407916972092,3.5122540204205595
0.38298755387526795,0.1655103344049973,0.44368941761607994,0.48719706789401773,0.6920637810365927,0.13660136867906814,0.12383408988916056,0.4996412567390268,0.4081713524897257,0.060073473876852246,1.750447905906663
0.23496284566663383,0.9306607771281604,0.04471611123172581,0.5708739997270423,0.18563174701880403,0.46215279653820796,0.42847604731686073,0.6322810088175953,0.5331726424000568,0.4607155544130742,2.387519818212921
0.24662170048200238,0.965180218113279,0.5669372146215341,0.6730884491225267,0.4335020826149045,0.1444917789249528,0.45579327193406194,0.954115504315041,0.5115007121258465,0.7472064266868766,3.0037376389720793
0.6487253646517313,0.7800309709580119,0.5678602961048456,0.8239745118246422,0.8539579903632484,0.47628393423546533,0.9388458021624475,0.9245933354449248,0.19270585095244008,0.20299025052903097,3.774226072940801
0.49536661818188743,0.09890629579657739,0.6093415258901944,0.7618096359981872,0.3536775540423637,0.523091506399942,0.07013041351615545,0.18164205506968112,0.6884916400012423,0.8771463533142325,1.981951068392004
0.6001434256741042,0.010546276794110465,0.3569119983490888,0.9481475906079311,0.4458295493350488,0.5081832140243298,0.37755478437144063,0.4303197117828931,0.3755545060675223,0.9614133822604437,2.7157902368833318
0.445661919137712,0.6726936349544737,0.5684159313889241,0.9331952085647205,0.33020828577745875,0.15117981059829078,0.685657214655538,0.7760176317910892,0.15677522287221557,0.7409649258294904,3.096748415680415
0.10871439957851559,0.18605792218276707,0.9048361941030708,0.3091321315740685,0.009024803668674752,0.9543511390386551,0.027536206950985798,0.6365024780680891,0.8522063959436029,0.09790092473160594,1.4789272439017602
0.9215383685935983,0.8241684767380103,0.6314670410216008,0.7313903952781834,0.7823796716617403,0.17489020730792015,0.7155272307024214,0.9411138575318618,0.0865061593177292,0.7326919513916521,4.115061034495901
0.9407466699733316,0.6861460043376553,0.99245518701793,0.15915813368900023,0.7573885326512101,0.025332968849173687,0.5012906121592681,0.916608337835229,0.7915352365440594,0.17663664895777131,3.332091755188303
0.6248949865485678,0.8977559059171456,0.5657595469063554,0.42592230839677636,0.02711223823770814,0.7487967494141774,0.7424949484610786,0.7731190064775207,0.4564336159129899,0.896549695347047,3.495354209967063
0.2252080840063303,0.11422496709747298,0.11753716814057391,0.1215130916481647,0.3191350846035156,0.4762838285411304,0.7385155522748507,0.5169066597325442,0.00647734454397908,0.3911404479032512,2.07011890574928
0.6609491822310597,0.6254121496962339,0.044165332544781055,0.27563253483038475,0.7831389028622585,0.5789690060375314,0.6237813091953889,0.6885290216037502,0.19074547949703458,0.9075558614783821,3.154356400840003
0.007169796923046423,0.1960795962192562,0.5424293289125525,0.3785815579254387,0.701292789454846,0.649309984710322,0.6853740572921801,0.6028437138722434,0.3525212765218927,0.7189526422921197,2.1366066457232225
0.3106403400828197,0.18127557565875652,0.42669743611476996,0.006647085861775093,0.3573433172051851,0.6689264885461704,0.2641369052493884,0.6798080660132177,0.9718728679542352,0.970208067905679,2.329938832836815
0.3743164143654678,0.5443532018847476,0.47817187819753537,0.7218731144073706,0.39549984411056194,0.9566062932488405,0.5880451852771089,0.39419746033823144,0.39101695477895493,0.46253423500476,2.665819566609561
0.2986520430777463,0.6848271803431635,0.5860516216287157,0.9259211318292306,0.27873464409255677,0.4974210858724806,0.1950633825778939,0.6637817651255852,0.3143577718754196,0.466300311779025,2.4324273558021505
0.5257885322532396,0.3025149090699121,0.11388203357542759,0.970170318467571,0.4611469327009874,0.9999258840973962,0.20020518316819258,0.007102399067109744,0.6031284915491024,0.6769204946176293,2.1244020489704947
0.7504969232793015,0.458485217456733,0.2651570029753275,0.5699662305405662,0.10313440282711417,0.6266881067068114,0.7538346491559949,0.24526962671471975,0.01868570318432128,0.1055515502800235,2.7592199777328448
0.2440575142657342,0.2454028935071828,0.11953563011287893,0.6208239703088405,0.9752179626016266,0.041354517635843524,0.06619387184706738,0.2819175685477723,0.1502785140459052,0.03817326594360482,1.2105079463145358
0.15604994395215033,0.1640244647259741,0.4969218874824993,0.09116670545903094,0.8946624532122727,0.02003990463650729,0.32802588917439346,0.6930109620719184,0.759302095731879,0.07219923475672752,1.714708140493877
0.6212832672963536,0.20179352918070548,0.5879557689347049,0.19117921347632083,0.037917567717917766,0.496436841031234,0.3355285098048243,0.9405425577189961,0.8279699157089763,0.910413441353116,2.939305481003897
0.520417397899403,0.7317299083389522,0.7698858161202374,0.8162530866121104,0.23234081570600096,0.316000433630503,0.0641257022894911,0.6232837832973499,0.9573878143628619,0.9180520561344705,2.817405556021497
0.7293429941898714,0.05041288247266318,0.7024451655830463,0.03137203471725125,0.11646880596410025,0.12226168988155339,0.11199765964906905,0.22001940085452198,0.7270636631753208,0.3962237656819094,1.8451755855062828
0.5557606178183376,0.6255340588093824,0.7829099631512502,0.22060319679502727,0.27630501006530817,0.59962858855785,0.9667485930538767,0.6727137923824038,0.8794935698371338,0.8498089422569769,3.418089949246628
0.9308434973711649,0.15451883680545264,0.183308612182023,0.460035245480929,0.6337343704791809,0.45259316339430744,0.6398453350034758,0.7094806138965881,0.6099989828459057,0.0641492342434723,3.175803035974471
0.22121988544604,0.9802039618474583,0.2706659327456067,0.8667636326098226,0.27884999890400675,0.5104142469098442,0.938670400652229,0.5897535623013695,0.46848403246594994,0.7118476515353128,3.027801845030391
0.4375972763252821,0.5691897045816301,0.5566512058599472,0.059004887996502164,0.4324338208861567,0.059805482310986036,0.5105625958419279,0.08712086180780632,0.9831232543123635,0.9172477982111729,2.2041715644188264
0.9044110951323301,0.49861463020472685,0.9117632914243216,0.8701672655035442,0.32034796708895785,0.4973134416396402,0.5780912394010204,0.7516006874901592,0.07999623694048219,0.372922991968086,3.7214155604624994
0.6205975887302012,0.897273797608333,0.4771497774755876,0.21100302681122418,0.2657739159789688,0.5742256157211238,0.6712938498786656,0.14089821572091188,0.10737823768690002,0.7438089918477168,2.5821728765622227
0.9485664229624101,0.9315431447737362,0.10882696433144834,0.13568924679742078,0.8220505195499884,0.6334635478910887,0.71006431626678,0.9302021528246043,0.11333710668103969,0.859844390740441,3.9394295077853942
0.19941531124364886,0.8890482202596308,0.8421318199164856,0.021414555981150163,0.61572622308659,0.236133872951931,0.22961495212312932,0.6893209636363141,0.6096557718190158,0.34501374917107774,2.15306769628144
0.10812915370743958,0.4615810129484911,0.5084522630996748,0.7614522248903652,0.5424968498560047,0.7573476161078042,0.8967267250511406,0.7326809756446594,0.38251132728854687,0.2974914090753783,2.7736512283343773
0.7702820818928416,0.4041063067575349,0.829876741651995,0.8506169042844733,0.11643247434348869,0.5723175473338409,0.1605389435668706,0.3700729481111158,0.29435150163417123,0.09453138082379053,2.6002837958066003
0.40065988693120613,0.8422975496531117,0.17376621354269461,0.39752688777298606,0.8270122120067571,0.7990901994055419,0.902864238634386,0.7497492439038169,0.11145765832026144,0.116926284562063,3.243214908919507
0.10177522317948395,0.7783097061854276,0.023675080014957217,0.3917444797635382,0.3922847755875284,0.11643462063001708,0.9054183111209518,0.527761008133234,0.4278421620243986,0.3935994083499157,2.3194191512528652
0.8019702754518436,0.5688149485236629,0.19019593210239405,0.26799692321325763,0.04921892211226009,0.8142797007633731,0.47584590588325804,0.6891999687824708,0.09180343375809019,0.13669638024046304,2.811841356139184
0.8945975614496575,0.33216671505174966,0.03729858118440199,0.07744312490682392,0.6431290844685023,0.01430819203244349,0.5637511822197822,0.07065470188436551,0.5004883904339101,0.16904576295366613,2.1931384286476208
0.2534453544737706,0.881628606336477,0.7043934150386937,0.7480569873292175,0.9395389590473351,0.6001497414243635,0.9399373729598153,0.8409472883647146,0.6962303311330503,0.6859695482189629,3.560341832980383
0.5368806895414636,0.3867094774862475,0.8714800173385294,0.7810729850500128,0.923837135403979,0.9240051459779642,0.9150167569846722,0.17550247504890448,0.8183616350298034,0.9259778699813486,3.278526336728053
0.1646386417495287,0.25728985956094863,0.5708377871153189,0.8129021661085976,0.6676011421973529,0.32706420657530866,0.989834542718712,0.7418349268811151,0.9183817911272446,0.9003132992556176,2.978323319297632
0.027231760757764234,0.8859588293866241,0.6653982460997819,0.8994135464521099,0.1176058071792836,0.5347190543339995,0.3305801334798265,0.5013203227958979,0.7413479842086331,0.29475834885353114,2.010829744600308
0.5605731056330917,0.041806895000941036,0.5580402233702103,0.49482083810219013,0.013587852977140824,0.7839606418002857,0.8431757389580375,0.8615596406429393,0.28947183770779994,0.1276907204868537,3.1643490983373774
0.5515676570082929,0.6579865958458352,0.7219428574842964,0.17754940947449727,0.8153472758181133,0.4527845780478347,0.5334404553927781,0.986310974771026,0.9662943905482405,0.8535234744700998,3.4250791035176293
0.2011385320024408,0.4138313704272626,0.1450734794280556,0.9984436300282826,0.8133374205613086,0.608822452529941,0.23715234680926656,0.17979332222532252,0.3104118966116092,0.9267213895725009,2.0351984493640316
0.0709140489224448,0.5954889189306696,0.8449922944278764,0.28430402604098814,0.5458588744484875,0.6103752778882102,0.3446141829420911,0.7831714707737429,0.8162790035243874,0.7915016337267909,2.360087031518814
0.8899198346639174,0.15266243035079308,0.2692782249111215,0.5629059369529618,0.31895719699421443,0.7947604056697818,0.52029194959535,0.5983987110425323,0.09101475029155004,0.5737037335016679,3.1086602342280987
0.11658661766044842,0.3581008370266585,0.6730735719727354,0.6757861548265741,0.5175437748213888,0.5316252814810637,0.5386905916765252,0.7069984019405853,0.14749178104310712,0.1153541135349907,2.3823736511477747
